time_start,time_end,spatial_uncertainty,latitude_center,longitude_center,key
1445343884789.6558,1445343884789.6558,20.0,31.693888055775968,-107.47312436761763,0.0
1589807093153.0732,1589807093153.0732,20.0,53.50128370708436,-0.6605449019976326,0.0
1398853306152.054,1398853306152.054,20.0,64.96214885077538,-15.654808558872991,0.0
1418789239549.2258,1418789239549.2258,20.0,31.13885987573962,-96.3971108829929,0.0
1353208069318.9858,1353208069318.9858,20.0,29.816554692503406,93.47661255952643,0.0
1076171379463.6094,1076171379463.6094,20.0,-20.161864503158267,20.932809032320044,0.0
1132989606827.629,1132989606827.629,20.0,-31.313645576617194,21.638094408389904,0.0
1080311932042.3802,1080311932042.3802,20.0,-20.668067459868848,29.849287378486604,0.0
1497105943145.8762,1497105943145.8762,20.0,40.64945486563089,-78.96412806182707,0.0
1275230697970.3794,1275230697970.3794,20.0,13.029447561508592,-6.777000342547133,0.0
1409032417116.0059,1409032417116.0059,20.0,4.365224602763985,-72.09379783353512,0.0
1683915414603.8682,1683915414603.8682,20.0,-8.388608349285384,-75.4129630497763,0.0
1230405865402.3613,1230405865402.3613,20.0,21.615187321197375,56.413633787448006,0.0
1341387220885.69,1341387220885.69,20.0,-41.79819943384249,-71.87017433038665,0.0
1579186410289.5461,1579186410289.5461,20.0,26.47639645200994,70.57504656018845,0.0
1216286744619.1184,1216286744619.1184,20.0,55.34734643516159,-122.0395195991502,0.0
1111693515835.7102,1111693515835.7102,20.0,22.889546296178867,88.7736414011272,0.0
1258279725691.198,1258279725691.198,20.0,0.7522372560959916,33.66154080100605,0.0
1169730526099.0408,1169730526099.0408,20.0,-3.246386579404176,102.4723854105724,0.0
1699162404481.7004,1699162404481.7004,20.0,46.6022580551667,129.6777135163277,0.0
1615403310748.0088,1615403310748.0088,20.0,28.53800382098361,78.79479197545939,0.0
1495034547139.3972,1495034547139.3972,20.0,29.074604560726513,57.46375443933569,0.0
1659040731768.2148,1659040731768.2148,20.0,-28.18519195203976,31.133440993521358,0.0
1612338710009.853,1612338710009.853,20.0,31.940875030704348,-87.57664259169391,0.0
1187194235315.7747,1187194235315.7747,20.0,1.0075200276009886,11.886471409207815,0.0
1673576207998.5898,1673576207998.5898,20.0,41.768798287041726,24.999676885136854,0.0
1430232080052.867,1430232080052.867,20.0,26.719375350970427,68.97832831822903,0.0
1614934678922.2793,1614934678922.2793,20.0,38.05318029671239,97.66337118150956,0.0
1676009741504.5215,1676009741504.5215,20.0,38.19541972721165,34.41927429661401,0.0
1277743591837.0386,1277743591837.0386,20.0,42.17780643343762,117.83381996335507,0.0
1134478053733.5166,1134478053733.5166,20.0,48.18626535110542,39.29313066527684,0.0
1215692189869.6738,1215692189869.6738,20.0,9.38369543610287,34.090560892347675,0.0
1352909601283.586,1352909601283.586,20.0,45.2409593792696,25.907232695971917,0.0
1622219920591.8213,1622219920591.8213,20.0,38.701952323464745,76.62399870478892,0.0
1651648431909.9338,1651648431909.9338,20.0,-21.266013358463262,-45.31917715125431,0.0
1063448780646.98,1063448780646.98,20.0,28.147594144547032,113.74295493199944,0.0
1410531965470.6106,1410531965470.6106,20.0,25.608040753213174,99.83173349901631,0.0
1346229126017.4106,1346229126017.4106,20.0,-7.525226318823255,-71.64218513758435,0.0
1211677510833.0544,1211677510833.0544,20.0,-31.070696399597274,-66.94043150272445,0.0
1141238898561.3022,1141238898561.3022,20.0,-32.41238141942445,144.88438076217682,0.0
1291254817102.8184,1291254817102.8184,20.0,59.65837358473684,-117.77295892864278,0.0
1708264676975.3496,1708264676975.3496,20.0,58.99474478952023,-118.18042940311793,0.0
1281325690697.8762,1281325690697.8762,20.0,51.4624945285884,11.22429883349073,0.0
1416073306451.0715,1416073306451.0715,20.0,27.61037701940817,-108.34780104821893,0.0
1542995042786.263,1542995042786.263,20.0,-1.8351291350550207,-74.92954268807621,0.0
1309177123737.344,1309177123737.344,20.0,37.492002964463566,57.50329257013538,0.0
1728155929901.7388,1728155929901.7388,20.0,38.58372873357514,-97.21478141458942,0.0
1721724848280.2627,1721724848280.2627,20.0,-20.397412853943578,146.1132347239615,0.0
1232121364717.2686,1232121364717.2686,20.0,-10.866543476850413,-43.5351096272529,0.0
1401232143628.833,1401232143628.833,20.0,13.526919564448848,14.648178231105021,0.0
1265945430218.067,1265945430218.067,20.0,-28.96241981242364,-57.00737743959553,0.0
1254896384158.9788,1254896384158.9788,20.0,51.01672229034988,-108.03499841803472,0.0
1084071986538.2845,1084071986538.2845,20.0,9.057398095816273,-63.89398482754926,0.0
1478610684515.5415,1478610684515.5415,20.0,-8.022826399667,-40.89523790219964,0.0
1404973428494.1245,1404973428494.1245,20.0,1.3147454571636183,41.144131409986144,0.0
1094124821597.7891,1094124821597.7891,20.0,10.445106343127978,-73.03149742612378,0.0
1250629086996.4248,1250629086996.4248,20.0,-32.05596941481521,141.25366509284032,0.0
1684397265506.797,1684397265506.797,20.0,52.68886695260372,-124.09087842858878,0.0
1223702274226.621,1223702274226.621,20.0,8.7665635794798,37.63311002033966,0.0
1158482652983.3982,1158482652983.3982,20.0,15.564309396143768,78.09340522995853,0.0
1395861365252.6194,1395861365252.6194,20.0,34.273403976369444,42.50083334276434,0.0
1737710365468.6404,1737710365468.6404,20.0,28.706294583220796,77.92355905664132,0.0
1225420056794.8457,1225420056794.8457,20.0,4.065187711779358,-52.558641667414825,0.0
1521718314836.7185,1521718314836.7185,20.0,35.86045844153712,5.765402484072271,0.0
1583367209087.6821,1583367209087.6821,20.0,32.75859573791984,60.225219402356714,0.0
1222376520409.2463,1222376520409.2463,20.0,34.50520588567412,60.01631707649732,0.0
1560354459385.2437,1560354459385.2437,20.0,14.521945693795606,48.34011641147926,0.0
1312038644884.5173,1312038644884.5173,20.0,-22.058326606710366,-50.54131077373876,0.0
1494278145242.232,1494278145242.232,20.0,29.152247440172456,36.104570047432325,0.0
1495121321695.4497,1495121321695.4497,20.0,22.821970184169448,86.11681388603633,0.0
1427774257099.8804,1427774257099.8804,20.0,47.46054895793967,15.932951561638475,0.0
1120863172340.951,1120863172340.951,20.0,34.248150487753335,116.4270861569409,0.0
1634130078934.0125,1634130078934.0125,20.0,48.493740162499364,129.5161274776845,0.0
1279656487699.4392,1279656487699.4392,20.0,23.161478054607624,106.79384200235415,0.0
1187158721651.1953,1187158721651.1953,20.0,-8.895607697307877,16.229936204231432,0.0
1086750707774.8285,1086750707774.8285,20.0,42.5388386870549,-5.7420651963924065,0.0
1465747270690.572,1465747270690.572,20.0,32.671071645777964,62.03882770416037,0.0
1525458426510.9727,1525458426510.9727,20.0,8.325696928143692,-64.88738713903204,0.0
1070087170756.8533,1070087170756.8533,20.0,33.956369157011004,-98.96375674222692,0.0
1411459106514.8376,1411459106514.8376,20.0,32.80180709671088,-89.32670230367623,0.0
1214700542527.1194,1214700542527.1194,20.0,-0.8908626881613022,37.81165469524015,0.0
1503142671223.5942,1503142671223.5942,20.0,33.626615219003135,51.27736931203568,0.0
1178786701936.0547,1178786701936.0547,20.0,-29.321509971121408,-64.97322643325433,0.0
1534671841568.8723,1534671841568.8723,20.0,25.747070037267367,-100.26002942584917,0.0
1325095527947.788,1325095527947.788,20.0,30.053969772444372,87.2270890410622,0.0
1704007241923.3186,1704007241923.3186,20.0,51.6215445087084,48.907752755005454,0.0
1153402480449.2026,1153402480449.2026,20.0,17.909420907585744,-98.9751800934341,0.0
1293632462800.147,1293632462800.147,20.0,-26.983628738684473,-54.9756724083752,0.0
1136835318650.2798,1136835318650.2798,20.0,9.236950793224965,-67.4444842620435,0.0
1695714939765.34,1695714939765.34,20.0,4.616022211122237,100.70362333694641,0.0
1663090829834.1682,1663090829834.1682,20.0,39.2449586192197,39.96376952177985,0.0
1236364756967.359,1236364756967.359,20.0,43.99620956526586,74.86195792580025,0.0
1513346694721.0537,1513346694721.0537,20.0,28.68027821515109,79.28706522470765,0.0
1621673892662.245,1621673892662.245,20.0,64.62032393163621,-142.88690783757,0.0
1441157637060.98,1441157637060.98,20.0,45.11016735626785,77.53388141024428,0.0
1423555133465.91,1423555133465.91,20.0,1.7848852420142638,-75.58581893462882,0.0
1225280215921.3135,1225280215921.3135,20.0,-1.839321822965084,14.6381753660742,0.0
1122801150854.1697,1122801150854.1697,20.0,-12.143064302589647,-75.11148527778984,0.0
1676784422358.667,1676784422358.667,20.0,34.616468950525764,77.39955815241139,0.0
1678990605089.7393,1678990605089.7393,20.0,15.93648273201776,107.67977229593475,0.0
1494826281979.6191,1494826281979.6191,20.0,32.7352601761414,-0.13900812831790732,0.0
1292229401058.6978,1292229401058.6978,20.0,36.71864849443309,46.978355142656255,0.0
1299242631625.8801,1299242631625.8801,20.0,10.812581940303408,27.915549259187415,0.0
1558797000129.394,1558797000129.394,20.0,-7.67623886895218,34.224591587179255,0.0
1676711740871.9746,1676711740871.9746,20.0,7.666891795576066,1.8951438413353405,0.0
1669805948582.5796,1669805948582.5796,20.0,27.40189452393902,114.97772364840506,0.0
1595944396924.0684,1595944396924.0684,20.0,39.68428670934943,29.483041648395524,0.0
1500978620409.7612,1500978620409.7612,20.0,-0.9811165395077197,15.472178233595267,0.0
1116626343477.7905,1116626343477.7905,20.0,-29.79707471077693,148.20013047382017,0.0
1170011217565.0723,1170011217565.0723,20.0,26.32144582549172,-99.61713864779433,0.0
1677706516836.6992,1677706516836.6992,20.0,15.366681408214795,37.79995005808855,0.0
1476450677717.605,1476450677717.605,20.0,41.75431635603367,-116.42152903659455,0.0
1064995390069.3112,1064995390069.3112,20.0,-3.0810263432027574,102.35686205469688,0.0
1128566710474.65,1128566710474.65,20.0,29.8089792618581,56.80808762115307,0.0
1515770184654.1736,1515770184654.1736,20.0,-9.760088324950255,-70.2384573734966,0.0
1062146312896.4208,1062146312896.4208,20.0,-13.35901862682233,31.935251140896014,0.0
1169445832600.2224,1169445832600.2224,20.0,40.57983689657611,-93.14253470716046,0.0
1436702265518.2266,1436702265518.2266,20.0,20.038926249896196,-102.12766182122408,0.0
1535331471002.3308,1535331471002.3308,20.0,-8.33489582856827,-73.68954391530878,0.0
1507819499434.069,1507819499434.069,20.0,46.10363065322179,0.9298973960854992,0.0
1213166647678.7607,1213166647678.7607,20.0,-24.31643410276359,147.9094503487646,0.0
1549305887435.4294,1549305887435.4294,20.0,50.14401064267209,-102.10979490021381,0.0
1222108898317.6917,1222108898317.6917,20.0,8.762534459597282,-2.1848251065167177,0.0
1282839124390.7212,1282839124390.7212,20.0,47.074987041338716,75.22755625314258,0.0
1572944823816.9368,1572944823816.9368,20.0,33.41579539079121,119.23269188461586,0.0
1506215405534.181,1506215405534.181,20.0,42.511119104998414,130.10165437291832,0.0
1643720713677.9685,1643720713677.9685,20.0,2.401863391886496,114.03953605229248,0.0
1511713118944.0107,1511713118944.0107,20.0,46.263543917801364,80.92036786759996,0.0
1450188081086.9902,1450188081086.9902,20.0,-33.79909953220577,-70.15961043250749,0.0
1123195222890.6594,1123195222890.6594,20.0,-28.2799015590972,152.6400266637841,0.0
1311992258983.9373,1311992258983.9373,20.0,23.853349574520625,102.78395684681321,0.0
1241366950103.7817,1241366950103.7817,20.0,37.933880623195186,-88.14239987998398,0.0
1226752717339.62,1226752717339.62,20.0,-31.947061793239946,144.8512605714615,0.0
1729002269860.541,1729002269860.541,20.0,-27.06480015292203,-62.74788487157892,0.0
1329478806448.5164,1329478806448.5164,20.0,-35.51222096071734,139.79523969295934,0.0
1673223166788.7104,1673223166788.7104,20.0,-30.45017494597856,150.05940100822764,0.0
1493474014692.5388,1493474014692.5388,20.0,-31.197702867764438,137.19029448962786,0.0
1606234194509.2031,1606234194509.2031,20.0,31.513186010510108,110.76844429335624,0.0
1404944541276.321,1404944541276.321,20.0,37.311594389512585,-103.47751407495402,0.0
1456109689253.2185,1456109689253.2185,20.0,33.83870064622741,-4.485359376045751,0.0
1397972911678.256,1397972911678.256,20.0,11.373537496142895,20.74672261187726,0.0
1193169337808.9202,1193169337808.9202,20.0,-21.82833312671532,-45.74084378772965,0.0
1556383265177.1272,1556383265177.1272,20.0,31.752765911478644,78.49832937695966,0.0
1252093697140.152,1252093697140.152,20.0,29.67433301289781,99.72565182437624,0.0
1075411371396.9832,1075411371396.9832,20.0,-29.97819175446839,116.36546413116021,0.0
1503349011672.626,1503349011672.626,20.0,-6.544283173267648,-36.77401940593081,0.0
1180677317849.722,1180677317849.722,20.0,27.775152240363358,82.47254546615912,0.0
1706576009774.2021,1706576009774.2021,20.0,38.065411318836105,-119.61285412260916,0.0
1715855987447.289,1715855987447.289,20.0,25.912005643997983,-11.6340255936464,0.0
1688943219891.7441,1688943219891.7441,20.0,-13.991142832723435,-39.58880439131486,0.0
1313675261493.7551,1313675261493.7551,20.0,-20.001089611748547,13.650761731203389,0.0
1069307836567.21,1069307836567.21,20.0,-42.44567273387343,-71.28443040603348,0.0
1698212298385.356,1698212298385.356,20.0,24.937301753184784,-99.55217342123754,0.0
1353651145407.7004,1353651145407.7004,20.0,-26.962718931562733,-63.45699934575066,0.0
1724623567732.9705,1724623567732.9705,20.0,32.106263347600894,91.1147025550498,0.0
1722532752517.9363,1722532752517.9363,20.0,10.872267513685445,-4.7434253404334905,0.0
1646329060522.2622,1646329060522.2622,20.0,-18.994393029501893,26.808826799848628,0.0
1261515965800.6333,1261515965800.6333,20.0,27.959403017003538,-104.15323108797541,0.0
1323967312359.5974,1323967312359.5974,20.0,62.79361104627051,153.6431136476482,0.0
1645038830178.476,1645038830178.476,20.0,-18.080339464225048,-60.68150558636657,0.0
1276998527158.551,1276998527158.551,20.0,27.023687395844416,76.32758443126507,0.0
1175429041372.9512,1175429041372.9512,20.0,34.14542241149389,-109.91139671808929,0.0
1442260247034.3945,1442260247034.3945,20.0,-10.916666953024958,-71.32515936663667,0.0
1703610955261.4834,1703610955261.4834,20.0,25.682999644667955,111.00264754984883,0.0
1538179949634.8455,1538179949634.8455,20.0,33.482370708851725,-92.90523428116977,0.0
1451395489343.9739,1451395489343.9739,20.0,-3.088242731662974,11.613372405242622,0.0
1125607691806.6013,1125607691806.6013,20.0,-7.725224849712773,-37.10021526661144,0.0
1482360495241.1685,1482360495241.1685,20.0,-31.440240742020258,-56.33112917966109,0.0
1740744028334.666,1740744028334.666,20.0,32.33384491387768,46.87217351006906,0.0
1155168275213.4067,1155168275213.4067,20.0,50.846151171943895,-112.42659267188752,0.0
1415755727543.481,1415755727543.481,20.0,49.64475059179369,3.427695037443344,0.0
1663114059792.1372,1663114059792.1372,20.0,-2.4016171274973055,111.7158564128651,0.0
1569002183286.59,1569002183286.59,20.0,42.47266040227869,-111.89280967486329,0.0
1538859203255.631,1538859203255.631,20.0,-23.17873426387111,44.71721411211334,0.0
1542626547618.2354,1542626547618.2354,20.0,40.2777994198936,125.70300503135444,0.0
1306325991196.9995,1306325991196.9995,20.0,41.249413180222795,113.77635852142683,0.0
1260925513771.2317,1260925513771.2317,20.0,37.68428894853579,68.13590413942953,0.0
1616258127308.016,1616258127308.016,20.0,41.57065500919575,-113.09490876536536,0.0
1616776372801.4302,1616776372801.4302,20.0,14.842950928159548,27.69377434082063,0.0
1656017488652.8528,1656017488652.8528,20.0,52.30575575399345,-7.103113263853616,0.0
1687824497880.6528,1687824497880.6528,20.0,43.28228943701085,45.36698195615351,0.0
1410941949378.2979,1410941949378.2979,20.0,47.27215489923611,42.99263051605173,0.0
1404172381664.5447,1404172381664.5447,20.0,40.17483622264008,82.87312100944428,0.0
1608634365541.351,1608634365541.351,20.0,36.785862432236506,33.80770962054789,0.0
1506443465574.6343,1506443465574.6343,20.0,13.384075603507814,34.45763736114577,0.0
1542270224713.978,1542270224713.978,20.0,39.20103735934215,-78.86313119013633,0.0
1606910293882.5662,1606910293882.5662,20.0,36.5525471195507,104.2535687865882,0.0
1671816899176.3027,1671816899176.3027,20.0,39.39935058023417,115.17839644062975,0.0
1291516603175.3423,1291516603175.3423,20.0,-5.388621867131377,-74.46317530992621,0.0
1317412230201.2004,1317412230201.2004,20.0,22.05613938207391,86.82440690651305,0.0
1123406845086.3428,1123406845086.3428,20.0,32.68794572012163,-108.90096292284137,0.0
1457057843325.495,1457057843325.495,20.0,9.079415639022233,-68.79223757899376,0.0
1083421165876.9335,1083421165876.9335,20.0,5.952730036776589,102.28275423460991,0.0
1379426948377.9246,1379426948377.9246,20.0,32.25504363195752,-83.86267832757234,0.0
1432507220965.997,1432507220965.997,20.0,10.514201008070778,-7.3555913617629285,0.0
1256068099271.6292,1256068099271.6292,20.0,9.94201307307013,35.77689265057783,0.0
1465706153119.9585,1465706153119.9585,20.0,9.870833644690864,-68.29675303044934,0.0
1079671953742.2839,1079671953742.2839,20.0,44.6924753792917,-72.55403956725259,0.0
1084389752847.1364,1084389752847.1364,20.0,48.39163568750997,-0.4277281871542327,0.0
1625379244719.239,1625379244719.239,20.0,29.217378915497083,110.59582234568484,0.0
1306807895941.0154,1306807895941.0154,20.0,27.51357286689413,-9.015413028697347,0.0
1146195901110.9028,1146195901110.9028,20.0,-19.98009497390235,-59.708903497734454,0.0
1418451957076.7026,1418451957076.7026,20.0,-21.60505934619614,44.59139102548025,0.0
1589136325490.453,1589136325490.453,20.0,-24.45148298827458,-55.617848444570384,0.0
1207346312802.6953,1207346312802.6953,20.0,28.385356012458466,62.971989471565074,0.0
1487791558028.3623,1487791558028.3623,20.0,9.744276421229118,-67.34417724361691,0.0
1117458235025.158,1117458235025.158,20.0,-8.987711523697325,27.241635903540608,0.0
1094264655104.9092,1094264655104.9092,20.0,-29.687367657915807,146.44494794446328,0.0
1424729118944.1284,1424729118944.1284,20.0,16.184981932407165,100.4026786562206,0.0
1431122792840.214,1431122792840.214,20.0,7.445094001367794,-70.20937248186873,0.0
1497808307791.46,1497808307791.46,20.0,53.00352942570835,-7.505587803610254,0.0
1558890457790.0227,1558890457790.0227,20.0,31.077021557181354,47.497404877355756,0.0
1730959901653.8882,1730959901653.8882,20.0,32.017959659131236,-106.29603143879464,0.0
1414357664687.6155,1414357664687.6155,20.0,23.200481271219342,81.72968750896149,0.0
1281155895894.3704,1281155895894.3704,20.0,29.563231695965264,119.75915842731675,0.0
1606492470983.9858,1606492470983.9858,20.0,50.52059888964248,-109.94190997833358,0.0
1245245585770.9648,1245245585770.9648,20.0,-21.384478632559933,21.277583975390833,0.0
1361082897563.8208,1361082897563.8208,20.0,39.26688012928478,36.259674401392246,0.0
1112710711838.4348,1112710711838.4348,20.0,41.97211302470397,-79.03192913400608,0.0
1076124267651.4894,1076124267651.4894,20.0,29.23395140958153,39.843584256802984,0.0
1721863407127.8071,1721863407127.8071,20.0,0.0065728149677386875,100.7992289752929,0.0
1634596919883.3296,1634596919883.3296,20.0,35.147775773616885,78.0657053194003,0.0
1538141651220.9946,1538141651220.9946,20.0,23.793476969924093,82.21059940154124,0.0
1340402055561.2283,1340402055561.2283,20.0,31.328786906214212,96.115888368739,0.0
1178048086316.0803,1178048086316.0803,20.0,39.90834369067014,-106.01458482704048,0.0
1166434482510.3943,1166434482510.3943,20.0,50.83388097921246,44.370178984013265,0.0
1231060816557.1116,1231060816557.1116,20.0,-16.227332576925452,38.507522672203564,0.0
1437041825625.3071,1437041825625.3071,20.0,36.9450160743977,-81.7294819884019,0.0
1550970842656.8052,1550970842656.8052,20.0,17.221554711531425,-98.46080545438835,0.0
1513493666143.5212,1513493666143.5212,20.0,57.4184328528066,-131.03211704241073,0.0
1251516047153.6367,1251516047153.6367,20.0,28.08158431127761,78.92660546931415,0.0
1716501317350.787,1716501317350.787,20.0,27.568818477809224,61.753567333442604,0.0
1567023761887.3242,1567023761887.3242,20.0,32.56843333450179,-4.093079073347329,0.0
1440574273310.4521,1440574273310.4521,20.0,46.39376866436821,88.09050214525541,0.0
1480096316920.5305,1480096316920.5305,20.0,37.96914142146573,-107.40747637971204,0.0
1347737250168.8206,1347737250168.8206,20.0,44.4047242759601,118.5963029466942,0.0
